YouTubeID,Start,End,Labels1,Labels2,AllLabels
XSh821m9sV0,370.0,380.0," ""/m/02fxyj","/m/09x0r"""," ""/m/02fxyj, /m/09x0r"""
XUX3k4g4Jp0,100.0,110.0," ""/m/02x984l","/m/09x0r"""," ""/m/02x984l, /m/09x0r"""
XVPapoUWaFY,80.0,90.0," ""/m/01hsr_","/m/09x0r"""," ""/m/01hsr_, /m/09x0r"""
XXRYchSTnbY,210.0,220.0," ""/m/09x0r","/m/0gy1t2s"""," ""/m/09x0r, /m/0gy1t2s"""
XY94GCgWMZM,190.0,200.0," ""/m/025_jnm","/m/09x0r"""," ""/m/025_jnm, /m/09x0r"""
XYBHULfewJs,190.0,200.0," ""/m/07bjf","/m/09x0r"""," ""/m/07bjf, /m/09x0r"""
XYXXNNt97NI,230.0,240.0," ""/m/07pc8lb","/m/09x0r"""," ""/m/07pc8lb, /m/09x0r"""
XYauTWG07Zw,0.0,10.0," ""/m/09t49","/m/09x0r"""," ""/m/09t49, /m/09x0r"""
XYriGukFKcI,30.0,40.0," ""/m/07qlf79","/m/09x0r"""," ""/m/07qlf79, /m/09x0r"""
XZZieYFhtxE,70.0,80.0," ""/m/02cz_7","/m/09x0r"""," ""/m/02cz_7, /m/09x0r"""
XhUySw_CMg4,340.0,350.0," ""/m/07pzfmf","/m/09x0r"""," ""/m/07pzfmf, /m/09x0r"""
XjjxnpDBzBc,50.0,60.0," ""/m/025_jnm","/m/09x0r"""," ""/m/025_jnm, /m/09x0r"""
XkExQOFQCM8,17.0,27.0," ""/m/01g90h","/m/09x0r"""," ""/m/01g90h, /m/09x0r"""
Xkru8IAMp1g,340.0,350.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
XkvEg4aBdWs,120.0,130.0," ""/m/01hsr_","/m/09x0r"""," ""/m/01hsr_, /m/09x0r"""
XlxkL0UpLMQ,20.0,30.0," ""/m/01b9nn","/m/09x0r"""," ""/m/01b9nn, /m/09x0r"""
Xo-X4z4TEuo,30.0,40.0," ""/m/07r660_","/m/09x0r"""," ""/m/07r660_, /m/09x0r"""
XoQEJvNdO0c,250.0,260.0," ""/m/09x0r","/m/0lyf6"""," ""/m/09x0r, /m/0lyf6"""
XoW74xBjp3A,30.0,40.0," ""/m/06_fw","/m/09x0r"""," ""/m/06_fw, /m/09x0r"""
Xpw3etLGLIY,140.0,150.0," ""/m/07q7njn","/m/09x0r"""," ""/m/07q7njn, /m/09x0r"""
Xsw826-mXdI,100.0,110.0," ""/m/01yg9g","/m/09x0r"""," ""/m/01yg9g, /m/09x0r"""
XuS3-gORs-o,30.0,40.0," ""/m/07q6cd_","/m/09x0r"""," ""/m/07q6cd_, /m/09x0r"""
XvmEoAVABfM,100.0,110.0," ""/m/04k94","/m/09x0r"""," ""/m/04k94, /m/09x0r"""
XzWs0UMTYB0,150.0,160.0," ""/m/07pqc89","/m/09x0r"""," ""/m/07pqc89, /m/09x0r"""
Y-CDakgc2Lc,30.0,40.0," ""/m/02qldy","/m/09x0r"""," ""/m/02qldy, /m/09x0r"""
Y-r7A-ybvH8,330.0,340.0," ""/m/07rkbfh","/m/09x0r"""," ""/m/07rkbfh, /m/09x0r"""
Y4TEp8xLTUM,30.0,40.0," ""/m/07qv_x_","/m/09x0r"""," ""/m/07qv_x_, /m/09x0r"""
Y5VOsLeh4m4,160.0,170.0," ""/m/09x0r","/t/dd00121"""," ""/m/09x0r, /t/dd00121"""
Y6m71zqm1QA,130.0,140.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
Y7pNQrunGVg,250.0,260.0," ""/m/07p6mqd","/m/09x0r"""," ""/m/07p6mqd, /m/09x0r"""
Y8gs9hvqRUY,14.0,24.0," ""/m/02y_763","/m/09x0r"""," ""/m/02y_763, /m/09x0r"""
Y8svkK7d7sY,30.0,40.0," ""/m/07qjznl","/m/09x0r"""," ""/m/07qjznl, /m/09x0r"""
Y93yBzxqtJ0,110.0,120.0," ""/m/09x0r","/m/0dv5r"""," ""/m/09x0r, /m/0dv5r"""
YClFceJYHvk,110.0,120.0," ""/m/09x0r","/m/0k65p"""," ""/m/09x0r, /m/0k65p"""
YEIR-hmqFWU,20.0,30.0," ""/m/039jq","/m/09x0r"""," ""/m/039jq, /m/09x0r"""
YEaVU-9ocKo,30.0,40.0," ""/m/012xff","/m/04fgwm"""," ""/m/012xff, /m/04fgwm"""
YHo2rAPFdoU,100.0,110.0," ""/m/01yg9g","/m/09x0r"""," ""/m/01yg9g, /m/09x0r"""
YIBi4xyIXiQ,20.0,30.0," ""/m/07s2xch","/m/09x0r"""," ""/m/07s2xch, /m/09x0r"""
YIEoZfu9faA,490.0,500.0," ""/m/09x0r","/m/0k65p"""," ""/m/09x0r, /m/0k65p"""
YJ4c5atUjsE,260.0,270.0," ""/m/09x0r","/m/0brhx"""," ""/m/09x0r, /m/0brhx"""
YKzNvH8wx6E,280.0,290.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
YUtrI5mnqKM,180.0,190.0," ""/m/07pyy8b","/m/09x0r"""," ""/m/07pyy8b, /m/09x0r"""
YVjc-rXxA8E,30.0,40.0," ""/m/07cx4","/m/09x0r"""," ""/m/07cx4, /m/09x0r"""
YYYvZBR_sqA,110.0,120.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
YZsH4WvIkxE,40.0,50.0," ""/m/03wwcy","/m/09x0r"""," ""/m/03wwcy, /m/09x0r"""
Ya4iVxUlTp8,20.0,30.0," ""/m/012xff","/m/04rlf"""," ""/m/012xff, /m/04rlf"""
YcBDNtAVx2U,400.0,410.0," ""/m/09x0r","/m/0fqfqc"""," ""/m/09x0r, /m/0fqfqc"""
YdvKL2PfZTg,50.0,60.0," ""/m/07qyrcz","/m/09x0r"""," ""/m/07qyrcz, /m/09x0r"""
Ye3ZP6MjPsk,350.0,360.0," ""/m/012xff""",," ""/m/012xff"""
YfNxo2vkdUU,10.0,20.0," ""/m/07pzfmf","/m/09x0r"""," ""/m/07pzfmf, /m/09x0r"""
Yh92eKG4ir4,400.0,410.0," ""/m/09x0r","/t/dd00112"""," ""/m/09x0r, /t/dd00112"""
YkWBpSZWhHA,1.0,11.0," ""/m/07rjzl8","/m/09x0r"""," ""/m/07rjzl8, /m/09x0r"""
YpGd1FUqzwY,0.0,10.0," ""/m/07qyrcz","/m/09x0r"""," ""/m/07qyrcz, /m/09x0r"""
YrqdBCxNAMs,320.0,330.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
YssVZMtZNjw,70.0,80.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
YtxP3yYuNPw,30.0,40.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
YuD7XapNM1k,30.0,40.0," ""/m/09x0r","/m/0brhx"""," ""/m/09x0r, /m/0brhx"""
YuXLcvugIPA,380.0,390.0," ""/m/09x0r","/m/0g6b5"""," ""/m/09x0r, /m/0g6b5"""
YvYljb3ox7w,0.0,10.0," ""/m/07qyrcz","/m/09x0r"""," ""/m/07qyrcz, /m/09x0r"""
YvuRJY29cvo,10.0,20.0," ""/m/032n05","/m/09x0r"""," ""/m/032n05, /m/09x0r"""
Yx7dmtaNbZY,260.0,270.0," ""/m/07pdhp0","/m/09x0r"""," ""/m/07pdhp0, /m/09x0r"""
YzPONYTT-fk,60.0,70.0," ""/m/07s04w4","/m/09x0r"""," ""/m/07s04w4, /m/09x0r"""
Z-uzSgTl_i0,510.0,520.0," ""/m/09x0r","/m/0fqfqc"""," ""/m/09x0r, /m/0fqfqc"""
Z0Ck_JzW0Y8,110.0,120.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
Z0xzMng5S9M,390.0,400.0," ""/m/07pqn27","/m/09x0r"""," ""/m/07pqn27, /m/09x0r"""
Z1aYw-vOm-o,270.0,280.0," ""/m/07rkbfh","/m/09x0r"""," ""/m/07rkbfh, /m/09x0r"""
Z2cfp85rgdI,150.0,160.0," ""/m/07qw_06","/m/09x0r"""," ""/m/07qw_06, /m/09x0r"""
Z2rMIZs3j8M,0.0,6.0," ""/m/07s0dtb","/m/09x0r"""," ""/m/07s0dtb, /m/09x0r"""
Z2z-AbYMk5Q,30.0,40.0," ""/m/07rgt08","/m/09x0r"""," ""/m/07rgt08, /m/09x0r"""
Z50fv5t5bK4,50.0,60.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
Z80Jfb8DMcs,0.0,7.0," ""/m/07qmpdm","/m/09x0r"""," ""/m/07qmpdm, /m/09x0r"""
Z9KIATVI1do,30.0,40.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
ZCRNlyicstk,80.0,90.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
ZCsbHqKftSQ,40.0,50.0," ""/m/06h7j","/m/09x0r"""," ""/m/06h7j, /m/09x0r"""
ZDrgMLTZd60,400.0,410.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
ZEbjwwVKzaQ,15.0,25.0," ""/m/09x0r","/m/0l15bq"""," ""/m/09x0r, /m/0l15bq"""
ZGBVOTaiytI,30.0,40.0," ""/m/07qn4z3","/m/09x0r"""," ""/m/07qn4z3, /m/09x0r"""
ZIfV3LXtn2k,80.0,90.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
ZL-c-0D_LIk,310.0,320.0," ""/m/07pxg6y","/m/09x0r"""," ""/m/07pxg6y, /m/09x0r"""
ZO1QhJ7XiFM,460.0,470.0," ""/m/015jpf","/m/09x0r"""," ""/m/015jpf, /m/09x0r"""
ZQC9pcnHtvg,29.0,39.0," ""/m/02fs_r","/m/09x0r"""," ""/m/02fs_r, /m/09x0r"""
ZQqiypVYip8,70.0,80.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
ZSVGgkR8GI4,30.0,40.0," ""/m/07pjwq1","/m/09x0r"""," ""/m/07pjwq1, /m/09x0r"""
ZSljO3DqDDU,30.0,40.0," ""/m/01m4t","/m/09x0r"""," ""/m/01m4t, /m/09x0r"""
ZThrC-JVQbc,10.0,20.0," ""/m/09x0r","/t/dd00005"""," ""/m/09x0r, /t/dd00005"""
ZTs11SyZbSg,30.0,40.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
ZXUL9cJ8OuU,60.0,70.0," ""/m/03q5_w","/m/09x0r"""," ""/m/03q5_w, /m/09x0r"""
ZYjtrPCAlTU,300.0,310.0," ""/m/02_nn","/m/09x0r"""," ""/m/02_nn, /m/09x0r"""
Z_RF6ppPVKM,20.0,30.0," ""/m/09x0r","/m/0c3f7m"""," ""/m/09x0r, /m/0c3f7m"""
ZdxLr4GaGpU,10.0,20.0," ""/m/07rrh0c","/m/09x0r"""," ""/m/07rrh0c, /m/09x0r"""
ZeaaQbD5Jxs,20.0,30.0," ""/m/09x0r","/m/0c2wf"""," ""/m/09x0r, /m/0c2wf"""
Zgrt23ZztJo,13.0,23.0," ""/m/01g90h","/m/09x0r"""," ""/m/01g90h, /m/09x0r"""
Zh5aP8eJykg,130.0,140.0," ""/m/012xff","/m/09x0r"""," ""/m/012xff, /m/09x0r"""
Zl5vwBuTQyw,40.0,50.0," ""/m/03q5_w","/m/09x0r"""," ""/m/03q5_w, /m/09x0r"""
Zm3IrzA_ZPs,14.0,24.0," ""/m/01swy6","/m/09x0r"""," ""/m/01swy6, /m/09x0r"""
Zod0m8VClJA,3.0,13.0," ""/m/09x0r","/t/dd00002"""," ""/m/09x0r, /t/dd00002"""
ZtLhqUJzd0g,70.0,80.0," ""/m/02p3nc","/m/09x0r"""," ""/m/02p3nc, /m/09x0r"""
ZurNzGlKrFo,520.0,530.0," ""/m/07s02z0","/m/09x0r"""," ""/m/07s02z0, /m/09x0r"""
ZwvwAX-VPO4,70.0,80.0," ""/m/02p3nc","/m/09x0r"""," ""/m/02p3nc, /m/09x0r"""
ZxmUuLjuStA,100.0,110.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
Zy1T7kvM8aQ,30.0,40.0," ""/m/02qldy","/m/09x0r"""," ""/m/02qldy, /m/09x0r"""
Zyzsi7aXiCA,30.0,40.0," ""/m/07qlf79","/m/09x0r"""," ""/m/07qlf79, /m/09x0r"""
ZzXkHCN4FyQ,30.0,40.0," ""/m/02c8p","/m/09x0r"""," ""/m/02c8p, /m/09x0r"""
_0Jd6JJeyJ4,7.0,17.0," ""/m/07qv4k0","/m/09x0r"""," ""/m/07qv4k0, /m/09x0r"""
_1VZUONWYm4,0.0,10.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
_5fG1XSwOHY,240.0,250.0," ""/m/07prgkl","/m/09x0r"""," ""/m/07prgkl, /m/09x0r"""
_7BYvjIXZBI,80.0,90.0," ""/m/07p6fty","/m/09x0r"""," ""/m/07p6fty, /m/09x0r"""
_7H2iUIdYBc,100.0,110.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
_97xkAkbwxQ,0.0,10.0," ""/m/09x0r","/m/0dl9sf8"""," ""/m/09x0r, /m/0dl9sf8"""
_BWzdtxpiCA,80.0,90.0," ""/m/012xff","/m/09x0r"""," ""/m/012xff, /m/09x0r"""
_CMi6njTXZc,300.0,310.0," ""/m/07pyy8b","/m/09x0r"""," ""/m/07pyy8b, /m/09x0r"""
_DimZ1upYMU,0.0,7.0," ""/m/07sr1lc","/m/09x0r"""," ""/m/07sr1lc, /m/09x0r"""
_IxgUCbJ6fM,560.0,570.0," ""/m/0642b4","/m/09x0r"""," ""/m/0642b4, /m/09x0r"""
_LY8EpSdPrk,60.0,70.0," ""/m/09x0r","/m/0l15bq"""," ""/m/09x0r, /m/0l15bq"""
_O9Rf02Lxnw,150.0,160.0," ""/m/09x0r","/m/0brhx"""," ""/m/09x0r, /m/0brhx"""
_RcGC_ZN4DA,0.0,10.0," ""/m/07pxg6y","/m/09x0r"""," ""/m/07pxg6y, /m/09x0r"""
_XQ1rUrdIWg,60.0,70.0," ""/m/07pzfmf","/m/09x0r"""," ""/m/07pzfmf, /m/09x0r"""
_Xt0M03JRKg,150.0,160.0," ""/m/07qc9xj","/m/09x0r"""," ""/m/07qc9xj, /m/09x0r"""
__OPriJqvWs,360.0,370.0," ""/m/015jpf","/m/09x0r"""," ""/m/015jpf, /m/09x0r"""
__VabWVcbpw,0.0,6.0," ""/m/07qv_x_","/m/09x0r"""," ""/m/07qv_x_, /m/09x0r"""
__lxDIpII74,10.0,20.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
_arECEGUoAc,30.0,40.0," ""/m/01lsmm","/m/09x0r"""," ""/m/01lsmm, /m/09x0r"""
_bgeUtm3VVc,140.0,150.0," ""/m/08j51y","/m/09x0r"""," ""/m/08j51y, /m/09x0r"""
_dHlpsz-hhA,30.0,40.0," ""/m/07s0dtb","/m/09x0r"""," ""/m/07s0dtb, /m/09x0r"""
_doPZRUv0zw,250.0,260.0," ""/m/07plz5l","/m/09x0r"""," ""/m/07plz5l, /m/09x0r"""
_fYSVcNEgvA,260.0,270.0," ""/m/09x0r","/m/0dv3j"""," ""/m/09x0r, /m/0dv3j"""
_g0fiWx8RyM,30.0,40.0," ""/m/01m4t","/m/09x0r"""," ""/m/01m4t, /m/09x0r"""
_ghcXIz_m6o,80.0,90.0," ""/m/09x0r","/m/0k65p"""," ""/m/09x0r, /m/0k65p"""
_nnBLMdwbQQ,2.0,12.0," ""/m/09x0r","/t/dd00018"""," ""/m/09x0r, /t/dd00018"""
_oB7jlzuphI,330.0,340.0," ""/m/01hsr_","/m/09x0r"""," ""/m/01hsr_, /m/09x0r"""
_uQJBxWQTDg,170.0,180.0," ""/m/07r5v4s","/m/09x0r"""," ""/m/07r5v4s, /m/09x0r"""
a2bqZ6PVWM0,430.0,440.0," ""/m/07s04w4","/m/09x0r"""," ""/m/07s04w4, /m/09x0r"""
a7GN1q4dH30,110.0,120.0," ""/m/025wky1","/m/09x0r"""," ""/m/025wky1, /m/09x0r"""
aAtMoktAtVs,40.0,50.0," ""/m/01z47d","/m/09x0r"""," ""/m/01z47d, /m/09x0r"""
aEgo8yFpiPg,30.0,40.0," ""/m/02qldy","/m/09x0r"""," ""/m/02qldy, /m/09x0r"""
aGO7JSdb3bc,30.0,40.0," ""/m/07pjwq1","/m/09x0r"""," ""/m/07pjwq1, /m/09x0r"""
aGsIjsja0JQ,0.0,10.0," ""/m/015jpf","/m/09x0r"""," ""/m/015jpf, /m/09x0r"""
aH02jriJhNs,370.0,380.0," ""/m/03v3yw","/m/09x0r"""," ""/m/03v3yw, /m/09x0r"""
aJRYw8I1IKE,200.0,210.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
aSCH3Noht9A,320.0,330.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
aTn_8hd3xN0,180.0,190.0," ""/m/0642b4","/m/09x0r"""," ""/m/0642b4, /m/09x0r"""
aWvNO-rCLNQ,20.0,30.0," ""/m/06bz3","/m/09x0r"""," ""/m/06bz3, /m/09x0r"""
aXIQc2RtvfA,370.0,380.0," ""/m/09t49","/m/09x0r"""," ""/m/09t49, /m/09x0r"""
aYkpGvfGgv4,190.0,200.0," ""/m/09x0r","/m/0dv3j"""," ""/m/09x0r, /m/0dv3j"""
aYxDu6vfuSQ,30.0,40.0," ""/m/05rj2","/m/09x0r"""," ""/m/05rj2, /m/09x0r"""
aZ0_py3k6AM,130.0,140.0," ""/m/01y3hg","/m/09x0r"""," ""/m/01y3hg, /m/09x0r"""
aZsy2kq3Va4,330.0,340.0," ""/m/07pyy8b","/m/09x0r"""," ""/m/07pyy8b, /m/09x0r"""
acJyw6b63q4,250.0,260.0," ""/m/04rmv","/m/09x0r"""," ""/m/04rmv, /m/09x0r"""
agkoTtAp54U,40.0,50.0," ""/m/07r5v4s","/m/09x0r"""," ""/m/07r5v4s, /m/09x0r"""
ah4Z7LadZx0,0.0,10.0," ""/m/018w8","/m/09x0r"""," ""/m/018w8, /m/09x0r"""
ahQ7rgXWtrM,130.0,140.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
akfDjE4v3PI,200.0,210.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
albkTiY7jRg,590.0,600.0," ""/m/02rtxlg","/m/09x0r"""," ""/m/02rtxlg, /m/09x0r"""
alfEjikOGFw,30.0,40.0," ""/m/07qz6j3","/m/09x0r"""," ""/m/07qz6j3, /m/09x0r"""
anWlXiCR01Y,30.0,40.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
apkXWaneA9E,390.0,400.0," ""/m/04k94","/m/09x0r"""," ""/m/04k94, /m/09x0r"""
aqozZzRbHVg,0.0,10.0," ""/m/018w8","/m/09x0r"""," ""/m/018w8, /m/09x0r"""
axRUQGQeBkE,10.0,20.0," ""/m/039jq","/m/09x0r"""," ""/m/039jq, /m/09x0r"""
aySQzYi9KEg,520.0,530.0," ""/m/07qcpgn","/m/09x0r"""," ""/m/07qcpgn, /m/09x0r"""
azZOBpla-sA,30.0,40.0," ""/m/04_sv","/m/09x0r"""," ""/m/04_sv, /m/09x0r"""
b-6muKpCtwo,50.0,60.0," ""/m/01x3z","/m/09x0r"""," ""/m/01x3z, /m/09x0r"""
b0lCe7u0aD4,29.0,39.0," ""/m/09x0r","/t/dd00002"""," ""/m/09x0r, /t/dd00002"""
b263S32W0OM,30.0,40.0," ""/m/09x0r","/m/0btp2"""," ""/m/09x0r, /m/0btp2"""
b74lmp_-lOQ,30.0,40.0," ""/m/02rtxlg","/m/09x0r"""," ""/m/02rtxlg, /m/09x0r"""
b7g3PNDDS2E,170.0,180.0," ""/m/02y_763","/m/09x0r"""," ""/m/02y_763, /m/09x0r"""
bCCIvZNNbBM,20.0,30.0," ""/m/03q5_w","/m/09x0r"""," ""/m/03q5_w, /m/09x0r"""
bCMaUi0VTwQ,210.0,220.0," ""/m/07qcx4z","/m/09x0r"""," ""/m/07qcx4z, /m/09x0r"""
bCOmV_G0pkk,100.0,110.0," ""/m/01b_21","/m/09x0r"""," ""/m/01b_21, /m/09x0r"""
bCVKnJVc4kc,50.0,60.0," ""/m/09x0r","/m/0dv3j"""," ""/m/09x0r, /m/0dv3j"""
bD9-Kfe9vLs,30.0,40.0," ""/m/07pdhp0","/m/09x0r"""," ""/m/07pdhp0, /m/09x0r"""
bEBECtCoLTI,30.0,40.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
bEPw6y8e7Gk,270.0,280.0," ""/m/09t49","/m/09x0r"""," ""/m/09t49, /m/09x0r"""
bEakCMoF3HU,380.0,390.0," ""/m/07q7njn","/m/09x0r"""," ""/m/07q7njn, /m/09x0r"""
bEcnLT8GlE0,30.0,40.0," ""/m/07qmpdm","/m/09x0r"""," ""/m/07qmpdm, /m/09x0r"""
bJG4XeHWuWI,50.0,60.0," ""/m/04fq5q","/m/09x0r"""," ""/m/04fq5q, /m/09x0r"""
bKPNoeHvS3U,80.0,90.0," ""/m/07r4k75","/m/09x0r"""," ""/m/07r4k75, /m/09x0r"""
bLtfHk5VSHQ,110.0,120.0," ""/m/07pp_mv","/m/09x0r"""," ""/m/07pp_mv, /m/09x0r"""
bNLZqqpaX70,63.0,73.0," ""/m/02yds9","/m/09x0r"""," ""/m/02yds9, /m/09x0r"""
bS6RQtIGmDY,0.0,10.0," ""/m/0463cq4","/m/09x0r"""," ""/m/0463cq4, /m/09x0r"""
bT3B5ZIAYqQ,490.0,500.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
bUPdtsliICM,150.0,160.0," ""/m/09x0r","/t/dd00127"""," ""/m/09x0r, /t/dd00127"""
baADET8QDUA,10.0,20.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
balbL1tffug,180.0,190.0," ""/m/07qwdck","/m/09x0r"""," ""/m/07qwdck, /m/09x0r"""
bbZ9D87RFIM,420.0,430.0," ""/m/07qfr4h","/m/09x0r"""," ""/m/07qfr4h, /m/09x0r"""
be9keRfGovw,30.0,40.0," ""/m/02p3nc","/m/09x0r"""," ""/m/02p3nc, /m/09x0r"""
bldV5gyFoNM,30.0,40.0," ""/m/01jg1z","/m/09x0r"""," ""/m/01jg1z, /m/09x0r"""
blqm5QygivU,210.0,220.0," ""/m/04k94","/m/09x0r"""," ""/m/04k94, /m/09x0r"""
bolyErI2888,460.0,470.0," ""/m/06bz3","/m/09x0r"""," ""/m/06bz3, /m/09x0r"""
bpM749nf0Xw,110.0,120.0," ""/m/01d3sd","/m/09x0r"""," ""/m/01d3sd, /m/09x0r"""
brIixFUG7Lg,30.0,40.0," ""/m/09x0r","/m/0c2wf"""," ""/m/09x0r, /m/0c2wf"""
brgQVwvmlzU,30.0,40.0," ""/m/01h82_","/m/09x0r"""," ""/m/01h82_, /m/09x0r"""
buuWGappQ2E,30.0,40.0," ""/m/01j4z9","/m/09x0r"""," ""/m/01j4z9, /m/09x0r"""
c-fle3dKLWI,30.0,40.0," ""/m/07qz6j3","/m/09x0r"""," ""/m/07qz6j3, /m/09x0r"""
c-myXK9NJWQ,30.0,40.0," ""/m/09x0r","/m/0dl9sf8"""," ""/m/09x0r, /m/0dl9sf8"""
c1CWYTgEARg,80.0,90.0," ""/m/06_fw","/m/09x0r"""," ""/m/06_fw, /m/09x0r"""
c39jYgsvUOY,150.0,160.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
c9jdW7pMaAw,460.0,470.0," ""/m/08p9q4","/m/09x0r"""," ""/m/08p9q4, /m/09x0r"""
cADoiFt1KdA,0.0,6.0," ""/m/07r4wb8","/m/09x0r"""," ""/m/07r4wb8, /m/09x0r"""
cAJRD12KObA,200.0,210.0," ""/m/0642b4","/m/09x0r"""," ""/m/0642b4, /m/09x0r"""
cCs-Y_YrHO4,570.0,580.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
cHk1irywHxg,70.0,80.0," ""/m/09t49","/m/09x0r"""," ""/m/09t49, /m/09x0r"""
cNUUxbweblU,180.0,190.0," ""/m/0642b4","/m/09x0r"""," ""/m/0642b4, /m/09x0r"""
cNUkJWXUJ3k,22.0,32.0," ""/m/05x_td","/m/09x0r"""," ""/m/05x_td, /m/09x0r"""
cQDwPlNVces,400.0,410.0," ""/m/09x0r","/m/0lyf6"""," ""/m/09x0r, /m/0lyf6"""
cU7W5MohRsw,30.0,40.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
cVUuu9YW8to,30.0,40.0," ""/m/07qlwh6","/m/09x0r"""," ""/m/07qlwh6, /m/09x0r"""
cVthqUjoiT0,30.0,40.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
cWpeVkzNcgs,40.0,50.0," ""/m/0939n_","/m/09x0r"""," ""/m/0939n_, /m/09x0r"""
cZGY4Duhuvw,70.0,80.0," ""/m/03q5_w","/m/09x0r"""," ""/m/03q5_w, /m/09x0r"""
caf_qNhpeiQ,21.0,31.0," ""/m/07r_k2n","/m/09x0r"""," ""/m/07r_k2n, /m/09x0r"""
cdBgW4OWt0g,30.0,40.0," ""/m/07qmpdm","/m/09x0r"""," ""/m/07qmpdm, /m/09x0r"""
cdXCfIGPhlk,20.0,30.0," ""/m/025wky1","/m/09x0r"""," ""/m/025wky1, /m/09x0r"""
cdlPUDYsH8M,340.0,350.0," ""/m/02z32qm","/m/09x0r"""," ""/m/02z32qm, /m/09x0r"""
cez0fMA4jR8,30.0,40.0," ""/m/07s2xch","/m/09x0r"""," ""/m/07s2xch, /m/09x0r"""
cgJuNMbwkKg,200.0,210.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
clC3ld6rJVU,30.0,40.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
cnmE_P7-lHw,70.0,80.0," ""/m/03qc9zr","/m/09x0r"""," ""/m/03qc9zr, /m/09x0r"""
co70MNG6JiU,260.0,270.0," ""/m/07qlf79","/m/09x0r"""," ""/m/07qlf79, /m/09x0r"""
coQlAmYQFeQ,210.0,220.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
crFpxU62dpo,30.0,40.0," ""/m/01j4z9","/m/09x0r"""," ""/m/01j4z9, /m/09x0r"""
csOBJnlWQyY,90.0,100.0," ""/m/06_y0by","/m/09x0r"""," ""/m/06_y0by, /m/09x0r"""
csOhQS2y8D0,330.0,340.0," ""/m/01lsmm","/m/09x0r"""," ""/m/01lsmm, /m/09x0r"""
cus6miMF8Q8,30.0,40.0," ""/m/05rj2","/m/09x0r"""," ""/m/05rj2, /m/09x0r"""
cyxzziWTK04,240.0,250.0," ""/m/07pbtc8","/m/09x0r"""," ""/m/07pbtc8, /m/09x0r"""
d-cUKHlsfr8,180.0,190.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
d0cy21pGd0o,0.0,10.0," ""/m/09x0r","/m/0fx9l"""," ""/m/09x0r, /m/0fx9l"""
d1_l_BsGqXo,30.0,40.0," ""/m/07s0dtb","/m/09x0r"""," ""/m/07s0dtb, /m/09x0r"""
d2WcEl5PHvw,90.0,100.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
